account_id,account_name,segment,industry,region,signup_date,contract_start_date,contract_end_date,billing_term,contract_value,seats_licensed,seats_active,mau_m5,mau_m4,mau_m3,mau_m2,mau_m1,mau_m0,support_tickets_90d,escalations_90d,last_login_date,csat,data_quality_flag,customer_tenure_days,seat_utilization,annual_contract_value,avg_mau,usage_trend,days_to_renewal,high_support,has_escalation,seat_score,csat_missing,csat_score,mau_score,usage_score,support_score,escalation_score,revenue_score,renewal_score,customer_health_score,customer_status,priority_score,priority_rank
ACC-1106,Solace Foods,Mid-Market,Healthcare,North America,2026-03-01,2026-03-01,2027-02-18,annual,89645.88,171,141,116,86,73,59,43,29,4,0,2026-05-27,3.7,0,92,82.45614035087719,89645.88,67.66666666666667,-87,262.0,0,0,25,1,15,15,0,7,10,20,20,112,Healthy,22.5,354
ACC-1361,Tundra Labs,,Healthcare,LATAM,2024-06-27,2024-06-27,2026-09-01,monthly,918.45,26,22,18,19,18,18,19,19,8,0,2026-05-24,3.7,0,704,84.61538461538461,918.45,18.5,1,92.0,0,0,25,1,15,15,10,4,10,5,20,104,Healthy,22.0,355
ACC-1182,Apex Health,SMB,Logistics,North America,2023-06-28,2023-06-28,2027-02-13,annual,7588.23,29,21,14,15,15,13,15,15,4,0,2026-05-29,4.2,0,1069,72.41379310344827,7588.23,14.5,1,257.0,0,0,20,0,20,10,10,7,10,10,20,107,Healthy,22.0,356
ACC-1385,Yarrow Foods,Mid-Market,Media,North America,2022-11-25,2022-11-25,2026-10-28,monthly,4227.91,151,124,82,79,83,88,83,80,4,0,2026-05-23,3.3,0,1284,82.11920529801324,4227.91,82.5,-2,149.0,0,0,25,0,10,20,5,7,10,10,20,107,Healthy,22.0,357
ACC-1277,Xenon Brands,Mid-Market,Education,North America,2024-03-10,2024-03-10,2026-05-30,annual,65477.94,117,99,82,84,80,91,88,81,9,0,2026-05-31,4.8,0,813,84.61538461538461,65477.94,84.33333333333333,-1,-2.0,0,0,25,0,20,20,5,4,10,15,5,104,Healthy,22.0,358
ACC-1290,Sterling Health,SMB,Media,EMEA,2025-11-23,2025-11-23,2027-02-16,annual,12407.87,24,19,8,9,8,9,9,9,0,0,2026-05-14,3.7,0,190,79.16666666666666,12407.87,8.666666666666666,1,260.0,0,0,20,0,15,10,10,10,10,15,20,110,Healthy,22.0,359
ACC-1348,Juniper Corp,Mid-Market,Logistics,EMEA,2023-06-15,2023-06-15,2027-01-05,annual,35959.26,133,105,66,62,46,40,26,17,2,0,2026-05-17,4.5,0,1082,78.94736842105263,35959.26,42.833333333333336,-49,218.0,0,0,20,0,20,15,0,10,10,15,20,110,Healthy,22.0,360
ACC-1025,Maple Corp,Mid-Market,Construction,North America,2024-01-23,2024-01-23,2026-03-31,annual,71026.46,224,154,94,106,111,128,144,149,8,0,2026-05-25,3.7,0,860,68.75,71026.46,122.0,55,-62.0,0,0,20,1,15,20,15,4,10,15,5,104,Healthy,22.0,361
ACC-1279,Onyx Foods,Enterprise,FinServ,North America,2023-04-02,2023-04-02,2026-12-08,annual,1221053.27,1414,1291,893,831,610,532,358,246,4,1,2026-05-31,3.7,0,1156,91.30127298444133,1221053.27,578.3333333333334,-647,190.0,0,1,25,1,15,20,0,7,7,20,20,114,Healthy,21.5,362
ACC-1268,Granite Capital,SMB,Media,EMEA,2022-07-03,2022-07-03,2026-11-16,annual,15582.81,36,29,17,19,20,22,25,28,8,1,2026-05-15,3.7,0,1429,80.55555555555556,15582.81,21.83333333333333,11,168.0,0,1,20,1,15,15,15,4,7,15,20,111,Healthy,21.5,363
ACC-1352,Helix Health,Enterprise,Education,APAC,2024-10-15,2024-10-15,2026-11-10,annual,282893.91,485,441,393,403,297,255,175,110,6,1,2026-05-17,3.7,0,594,90.9278350515464,282893.91,272.1666666666667,-283,162.0,0,1,25,1,15,20,0,7,7,20,20,114,Healthy,21.5,364
ACC-1147,Helix Logistics,Mid-Market,Hospitality,APAC,2024-02-18,2024-02-18,2026-11-01,monthly,1603.45,66,58,54,42,39,29,23,0,3,0,2026-05-28,4.2,0,834,87.87878787878788,1603.45,31.166666666666668,-54,153.0,0,0,25,0,20,15,0,10,10,5,20,105,Healthy,21.5,365
ACC-1317,Harbor Health,Mid-Market,Hospitality,North America,2023-05-14,2023-05-14,,annual,99250.08,172,139,120,115,100,73,49,36,2,0,2026-05-22,3.7,0,1114,80.81395348837209,99250.08,82.16666666666667,-84,,0,0,20,0,15,20,0,10,10,20,20,115,Healthy,21.0,366
ACC-1029,Willow Capital,SMB,Hospitality,North America,2022-11-16,2022-11-16,2027-08-22,monthly,1462.42,33,30,17,18,17,17,16,17,6,2,2026-05-22,4.4,0,1293,90.9090909090909,1462.42,17.0,0,447.0,0,1,25,0,20,15,10,7,4,5,20,106,Healthy,21.0,367
ACC-1016,Vertex Foods,Mid-Market,Retail,LATAM,2026-05-18,2026-05-18,2027-05-18,annual,87681.78,219,141,0,0,0,0,0,48,2,0,2026-05-29,4.5,0,14,64.38356164383562,87681.78,8.0,48,351.0,0,0,10,0,20,10,15,10,10,20,20,115,Healthy,21.0,368
ACC-1377,Vertex Technologies,Enterprise,Construction,North America,2024-08-16,2024-08-16,2027-03-27,annual,313086.17,413,370,27,10,22,29,32,16,2,0,2026-05-15,3.7,0,654,89.58837772397095,313086.17,22.666666666666668,-11,299.0,0,0,25,1,15,15,0,10,10,20,20,115,Healthy,21.0,369
ACC-1059,Delta Health,Mid-Market,Media,North America,2024-07-25,2024-07-25,2026-10-31,annual,106753.32,197,154,129,122,94,84,58,35,3,0,2026-05-22,3.7,0,676,78.1725888324873,106753.32,87.0,-94,152.0,0,0,20,1,15,20,0,10,10,20,20,115,Healthy,21.0,370
ACC-1196,Harbor Media,Mid-Market,Media,APAC,2023-09-16,2023-09-16,2027-09-16,monthly,5450.34,121,93,87,90,90,89,79,89,7,0,2026-05-27,3.7,0,989,76.85950413223141,5450.34,87.33333333333333,2,472.0,0,0,20,1,15,20,10,4,10,10,20,109,Healthy,21.0,371
ACC-1373,Orion Corp,Enterprise,SaaS,EMEA,2024-09-24,2024-09-24,2027-01-17,monthly,109513.96,1401,1301,659,721,800,874,994,1120,10,3,2026-05-14,3.7,0,615,92.86224125624554,109513.96,861.3333333333334,461,230.0,1,1,25,1,15,20,15,0,0,20,20,115,Healthy,21.0,372
ACC-1067,Zephyr Labs,Mid-Market,Manufacturing,North America,2022-07-14,2022-07-14,2027-04-11,annual,61863.93,211,172,96,95,90,90,85,94,5,0,2026-05-25,3.7,0,1418,81.51658767772511,61863.93,91.66666666666669,-2,314.0,0,0,20,1,15,20,5,7,10,15,20,112,Healthy,21.0,373
ACC-1081,Quill Capital,Mid-Market,Retail,North America,2024-03-10,2024-03-10,2026-06-25,annual,78128.67,178,142,93,98,100,106,92,101,3,0,2026-05-24,3.5,0,813,79.7752808988764,78128.67,98.33333333333331,8,24.0,0,0,20,0,10,20,15,10,10,20,5,110,Healthy,20.5,374
ACC-1418,Larkfield Works,SMB,Healthcare,APAC,2024-07-31,2024-07-31,2026-11-09,annual,8239.03,16,16,6,6,7,6,6,6,3,0,2026-05-20,3.7,1,670,100.0,8239.03,6.166666666666667,0,161.0,0,0,25,1,15,10,10,10,10,10,20,110,Healthy,20.5,375
ACC-1184,Pioneer Trading,Mid-Market,Hospitality,APAC,2025-04-27,2025-04-27,2026-04-28,annual,122371.76,243,212,173,163,176,163,158,169,2,0,2026-05-13,3.7,0,400,87.24279835390946,122371.76,167.0,-4,-34.0,0,0,25,1,15,20,5,10,10,20,5,110,Healthy,20.5,376
ACC-1199,Apex Technologies,Mid-Market,SaaS,North America,2022-12-01,2022-12-01,2027-03-12,monthly,3121.62,53,38,17,21,22,26,29,30,6,0,2026-05-30,3.7,0,1278,71.69811320754717,3121.62,24.166666666666668,13,284.0,0,0,20,1,15,15,15,7,10,5,20,107,Healthy,20.5,377
ACC-1325,Apex Systems,Mid-Market,SaaS,APAC,2026-04-24,2026-04-24,2026-09-28,annual,137028.78,202,158,54,64,70,78,82,94,9,1,2026-05-30,3.6,0,38,78.21782178217822,137028.78,73.66666666666667,40,119.0,0,1,20,0,10,20,15,4,7,20,20,116,Healthy,20.5,378
ACC-1222,Juniper Partners,SMB,Logistics,APAC,2025-03-31,2025-03-31,2027-01-10,monthly,972.05,25,22,11,13,14,15,16,18,5,0,2026-06-01,3.7,0,427,88.0,972.05,14.5,7,223.0,0,0,25,1,15,10,15,7,10,5,20,107,Healthy,20.5,379
ACC-1246,Keystone Dynamics,Enterprise,Hospitality,North America,2022-09-21,2022-09-21,2027-02-10,annual,210074.02,568,308,142,170,189,196,226,247,5,0,2026-05-30,3.7,0,1349,54.22535211267606,210074.02,195.0,105,254.0,0,0,10,1,15,20,15,7,10,20,20,117,Healthy,20.0,380
ACC-1043,Quill Networks,Mid-Market,Hospitality,EMEA,2022-04-25,2022-04-25,2027-03-07,annual,68789.49,148,134,75,74,80,84,84,74,6,1,2026-05-23,3.7,0,1498,90.54054054054052,68789.49,78.5,-1,279.0,0,1,25,1,15,20,5,7,7,15,20,114,Healthy,20.0,381
ACC-1402,Lumen Supply,Mid-Market,Hospitality,EMEA,2023-07-23,2023-07-23,2027-05-02,annual,135997.63,212,197,139,115,92,80,51,32,3,1,2026-06-01,4.1,0,1044,92.9245283018868,135997.63,84.83333333333333,-107,335.0,0,1,25,0,15,20,0,10,7,20,20,117,Healthy,20.0,382
ACC-1085,Fjord Health,Enterprise,Hospitality,North America,2023-05-09,2023-05-09,2026-11-10,annual,469603.3,673,350,337,354,345,348,348,357,4,0,2026-05-26,3.9,0,1119,52.00594353640417,469603.3,348.1666666666667,20,162.0,0,0,10,0,15,20,15,7,10,20,20,117,Healthy,20.0,383
ACC-1367,Granite Solutions,Mid-Market,Education,APAC,2023-03-19,2023-03-19,2026-09-18,annual,57696.53,105,80,48,50,59,62,73,78,6,1,2026-05-27,3.7,0,1170,76.19047619047619,57696.53,61.66666666666666,30,109.0,0,1,20,1,15,15,15,7,7,15,20,114,Healthy,20.0,384
ACC-1342,Apex Holdings,Enterprise,Education,North America,2022-10-13,2022-10-13,2026-09-03,monthly,41727.67,965,873,489,582,611,716,769,804,11,2,2026-05-17,4.1,0,1327,90.46632124352332,41727.67,661.8333333333334,315,94.0,1,1,25,0,15,20,15,0,4,15,20,114,Healthy,20.0,385
ACC-1271,Yarrow Media,Enterprise,Retail,North America,2026-04-25,2026-04-25,2027-04-20,annual,617663.94,687,624,304,290,228,179,122,76,5,0,2026-05-23,3.7,0,37,90.82969432314412,617663.94,199.83333333333331,-228,323.0,0,0,25,1,15,20,0,7,10,20,20,117,Healthy,20.0,386
ACC-1355,Willow Corp,SMB,Media,EMEA,2023-04-18,2023-04-18,2026-10-18,annual,9792.57,28,26,14,14,15,14,14,15,2,0,2026-05-26,3.7,0,1140,92.85714285714286,9792.57,14.333333333333334,1,139.0,0,0,25,0,15,10,10,10,10,15,20,115,Healthy,19.5,387
ACC-1295,Pinnacle Logistics,SMB,Media,EMEA,2022-11-20,2022-11-20,2026-12-16,annual,10913.76,29,24,12,10,8,6,4,3,2,0,2026-05-15,4.5,0,1289,82.75862068965517,10913.76,7.166666666666667,-9,198.0,0,0,25,0,20,10,5,10,10,15,20,115,Healthy,19.5,388
ACC-1095,Ember Holdings,Enterprise,SaaS,North America,2025-05-18,2025-05-18,2026-07-17,annual,1089003.47,1432,1291,1206,1128,858,636,484,275,3,0,2026-05-21,4.2,0,379,90.1536312849162,1089003.47,764.5,-931,46.0,0,0,25,0,20,20,0,10,10,20,10,115,Healthy,19.0,389
ACC-1075,Garnet Dynamics,,Hospitality,APAC,2025-08-20,2025-08-20,2027-05-10,annual,913505.54,1429,1247,986,735,598,517,400,217,3,0,2026-05-25,3.7,0,285,87.26382085374388,913505.54,575.5,-769,343.0,0,0,25,1,15,20,0,10,10,20,20,120,Healthy,18.5,390
ACC-1363,Keystone Works,Enterprise,Media,EMEA,2026-03-11,2026-03-11,2027-03-04,annual,338890.44,353,240,9,14,23,7,6,21,3,0,2026-05-15,3.7,0,82,67.98866855524079,338890.44,13.333333333333334,12,276.0,0,0,20,1,15,10,15,10,10,20,20,120,Healthy,18.5,391
ACC-1258,Granite Health,Mid-Market,Healthcare,North America,2024-08-03,2024-08-03,2027-01-04,annual,46859.68,158,137,111,110,108,118,111,117,10,1,2026-05-21,3.7,0,667,86.70886075949366,46859.68,112.5,6,217.0,1,1,25,1,15,20,15,0,7,15,20,117,Healthy,18.5,392
ACC-1129,Pioneer Corp,SMB,Construction,North America,2022-05-10,2022-05-10,2026-10-03,annual,14537.91,27,21,12,14,15,16,18,19,4,0,2026-05-13,4.3,0,1483,77.77777777777779,14537.91,15.666666666666666,7,124.0,0,0,20,0,20,10,15,7,10,15,20,117,Healthy,18.5,393
ACC-1003,Vertex Health,Mid-Market,Logistics,APAC,2023-10-16,2023-10-16,2027-02-06,annual,153274.69,248,208,183,171,169,158,183,160,2,0,2026-05-19,3.7,0,959,83.87096774193549,153274.69,170.66666666666666,-23,250.0,0,0,25,1,15,20,0,10,10,20,20,120,Healthy,18.5,394
ACC-1374,Ionic Works,Enterprise,Hospitality,North America,2024-06-09,2024-06-09,2026-07-24,annual,922312.28,1450,1220,1143,1151,1147,1080,1069,1154,9,1,2026-05-27,3.7,0,722,84.13793103448276,922312.28,1124.0,11,53.0,0,1,25,1,15,20,15,4,7,20,10,116,Healthy,18.5,395
ACC-1420,Apex Systems Inc,Mid-Market,SaaS,APAC,2026-04-24,2026-04-24,2026-09-28,annual,114373.46,74,74,54,64,70,78,82,94,9,1,2026-05-30,3.6,1,38,100.0,114373.46,73.66666666666667,40,119.0,0,1,25,0,10,20,15,4,7,20,20,121,Healthy,18.0,396
ACC-1066,Cobalt Solutions,Mid-Market,Hospitality,EMEA,2024-03-08,2024-03-08,2026-12-14,monthly,5124.74,217,190,176,149,117,94,74,45,2,0,2026-05-25,4.9,0,815,87.55760368663594,5124.74,109.16666666666669,-131,196.0,0,0,25,0,20,20,0,10,10,10,20,115,Healthy,18.0,397
ACC-1087,Quantum Logistics,SMB,Education,North America,2024-08-06,2024-08-06,2026-09-06,annual,4982.63,17,12,4,5,5,6,7,8,2,0,2026-05-23,4.8,0,664,70.58823529411765,4982.63,5.833333333333333,4,97.0,0,0,20,0,20,10,15,10,10,10,20,115,Healthy,18.0,398
ACC-1032,Willow Logistics,,Construction,North America,2025-09-26,2025-09-26,2027-01-27,annual,835520.11,1353,1091,672,652,699,716,646,691,8,1,2026-05-18,3.7,0,248,80.63562453806357,835520.11,679.3333333333334,19,240.0,0,1,20,1,15,20,15,4,7,20,20,121,Healthy,18.0,399
ACC-1337,Helix Media,Mid-Market,Logistics,North America,2025-12-16,2025-12-16,2026-07-26,annual,49421.15,179,148,133,133,132,143,142,146,6,1,2026-06-01,3.7,0,167,82.68156424581005,49421.15,138.16666666666666,13,55.0,0,1,25,1,15,20,15,7,7,15,10,114,Healthy,18.0,400
ACC-1160,Sterling Supply,Mid-Market,Education,EMEA,2024-05-22,2024-05-22,2026-08-18,annual,64286.85,118,104,75,75,86,76,82,83,7,1,2026-05-24,3.7,0,740,88.13559322033898,64286.85,79.5,8,78.0,0,1,25,1,15,20,15,4,7,15,15,116,Healthy,18.0,401
ACC-1421,Apex  Systems,Mid-Market,SaaS,APAC,2026-04-24,2026-04-24,2026-09-28,annual,73883.81,71,71,54,64,70,78,82,94,9,1,2026-05-30,3.6,1,38,100.0,73883.81,73.66666666666667,40,119.0,0,1,25,0,10,20,15,4,7,20,20,121,Healthy,18.0,402
ACC-1065,Keystone Systems,Mid-Market,SaaS,North America,2026-02-19,2026-02-19,2026-11-04,annual,78561.7,199,155,76,89,102,103,114,128,7,1,2026-05-16,3.7,0,102,77.88944723618091,78561.7,102.0,52,156.0,0,1,20,1,15,20,15,4,7,20,20,121,Healthy,18.0,403
ACC-1120,Pioneer Brands,SMB,Healthcare,APAC,2025-06-24,2025-06-24,2026-09-30,annual,6344.08,17,12,5,5,6,7,8,9,3,0,2026-05-26,4.7,0,342,70.58823529411765,6344.08,6.666666666666667,4,121.0,0,0,20,0,20,10,15,10,10,10,20,115,Healthy,18.0,404
ACC-1202,Larkfield Dynamics,Enterprise,Retail,North America,2024-08-22,2024-08-22,2027-03-14,monthly,83101.55,1488,1152,635,687,810,895,936,1055,5,0,2026-05-23,3.6,0,648,77.41935483870968,83101.55,836.3333333333334,420,286.0,0,0,20,0,10,20,15,7,10,20,20,122,Healthy,17.5,405
ACC-1288,Harbor Brands,Enterprise,Manufacturing,North America,2025-05-12,2025-05-12,2026-09-11,annual,851317.77,819,628,614,565,588,623,578,620,2,1,2026-05-21,3.6,0,385,76.67887667887669,851317.77,598.0,6,102.0,0,1,20,0,10,20,15,10,7,20,20,122,Healthy,17.5,406
ACC-1107,Ember Supply,,Logistics,APAC,2024-04-16,2024-04-16,2026-09-23,annual,133662.19,189,169,91,108,113,127,141,152,11,1,2026-05-22,3.7,0,776,89.41798941798942,133662.19,122.0,61,114.0,1,1,25,1,15,20,15,0,7,20,20,122,Healthy,17.5,407
ACC-1154,Granite Partners,SMB,Manufacturing,North America,2023-09-15,2023-09-15,2027-10-22,annual,7203.76,32,27,7,8,10,10,12,13,3,1,2026-05-26,4.2,0,990,84.375,7203.76,10.0,6,508.0,0,1,25,0,20,10,15,10,7,10,20,117,Healthy,17.0,408
ACC-1422,CEDAR GROUP,Mid-Market,Manufacturing,North America,2023-02-20,2023-02-20,2026-09-30,annual,9984.71,24,24,19,18,18,19,17,20,3,0,2026-05-22,4.1,1,1197,100.0,9984.71,18.5,1,121.0,0,0,25,0,15,15,10,10,10,15,20,120,Healthy,17.0,409
ACC-1423,Cedar Group.,Mid-Market,Manufacturing,North America,2023-02-20,2023-02-20,2026-09-30,annual,11337.8,28,28,19,18,18,19,17,20,3,0,2026-05-22,4.1,1,1197,100.0,11337.8,18.5,1,121.0,0,0,25,0,15,15,10,10,10,15,20,120,Healthy,17.0,410
ACC-1406,Ionic Systems,Mid-Market,SaaS,North America,2024-07-29,2024-07-29,2026-09-03,annual,154012.31,227,166,71,83,91,97,105,115,5,1,2026-05-25,3.7,0,672,73.12775330396477,154012.31,93.66666666666669,44,94.0,0,1,20,1,15,20,15,7,7,20,20,124,Healthy,16.5,411
ACC-1322,Solace Partners,Enterprise,Healthcare,EMEA,2025-07-02,2025-07-02,2026-10-21,annual,250970.78,508,354,278,269,294,266,300,298,5,1,2026-05-13,3.7,0,334,69.68503937007874,250970.78,284.1666666666667,20,142.0,0,1,20,1,15,20,15,7,7,20,20,124,Healthy,16.5,412
ACC-1323,Pioneer Health,Mid-Market,SaaS,North America,2024-03-17,2024-03-17,2026-09-20,annual,104087.67,153,142,113,130,129,119,121,122,8,0,2026-05-20,3.4,0,806,92.81045751633988,104087.67,122.33333333333331,9,111.0,0,0,25,0,10,20,15,4,10,20,20,124,Healthy,16.5,413
ACC-1203,Tundra Systems,Enterprise,Education,EMEA,2024-08-26,2024-08-26,2027-02-05,annual,233387.2,610,461,395,409,386,380,405,415,5,1,2026-05-30,3.7,0,644,75.57377049180329,233387.2,398.3333333333333,20,249.0,0,1,20,0,15,20,15,7,7,20,20,124,Healthy,16.5,414
ACC-1038,Ionic Health,Enterprise,Manufacturing,North America,2023-05-31,2023-05-31,2026-09-26,monthly,43743.35,1180,994,452,503,584,654,670,765,12,1,2026-05-20,4.5,0,1097,84.23728813559322,43743.35,604.6666666666666,313,117.0,1,1,25,0,20,20,15,0,7,15,20,122,Healthy,16.0,415
ACC-1055,Ionic Corp,Mid-Market,SaaS,North America,2025-03-29,2025-03-29,2027-03-01,annual,57683.78,201,143,99,101,101,109,99,109,6,0,2026-05-17,3.7,0,429,71.14427860696517,57683.78,103.0,10,273.0,0,0,20,1,15,20,15,7,10,15,20,122,Healthy,16.0,416
ACC-1028,Pinnacle Health,SMB,Manufacturing,North America,2022-06-15,2022-06-15,2027-03-31,annual,16911.15,35,33,15,17,19,20,22,24,4,0,2026-05-29,3.7,0,1447,94.28571428571428,16911.15,19.5,9,303.0,0,0,25,1,15,15,15,7,10,15,20,122,Healthy,16.0,417
ACC-1346,Cedar Media,Mid-Market,Healthcare,EMEA,2026-01-01,2026-01-01,2026-10-13,monthly,3602.53,164,117,45,51,61,63,70,77,0,0,2026-05-25,4.2,0,151,71.34146341463415,3602.53,61.16666666666666,32,134.0,0,0,20,0,20,15,15,10,10,10,20,120,Healthy,15.5,418
ACC-1097,Atlas Dynamics,,Manufacturing,North America,2026-03-17,2026-03-17,2027-04-09,annual,54007.66,114,80,33,41,44,48,56,60,2,0,2026-05-18,4.8,0,76,70.17543859649122,54007.66,47.0,27,312.0,0,0,20,0,20,15,15,10,10,15,20,125,Healthy,14.5,419
ACC-1247,Pinnacle Industries,Mid-Market,Logistics,North America,2023-07-24,2023-07-24,2027-01-05,monthly,8022.25,165,140,74,72,81,80,79,78,4,0,2026-05-14,3.7,0,1043,84.84848484848484,8022.25,77.33333333333333,4,218.0,0,0,25,1,15,20,15,7,10,10,20,122,Healthy,14.5,420
ACC-1101,Vertex Group,Enterprise,Hospitality,North America,2023-05-29,2023-05-29,2026-09-08,annual,1303689.61,1314,1118,419,456,539,565,643,667,4,1,2026-05-31,3.7,0,1099,85.08371385083714,1303689.61,548.1666666666666,248,99.0,0,1,25,1,15,20,15,7,7,20,20,129,Healthy,14.0,421
ACC-1037,Cobalt Labs,Enterprise,Logistics,APAC,2023-10-14,2023-10-14,2026-09-18,annual,575944.27,594,544,323,330,301,337,333,333,5,0,2026-05-30,3.7,0,961,91.58249158249158,575944.27,326.1666666666667,10,109.0,0,0,25,1,15,20,15,7,10,20,20,132,Healthy,12.5,422
ACC-1324,Willow Systems,Mid-Market,Manufacturing,EMEA,2024-04-01,2024-04-01,2026-10-04,annual,77097.1,152,110,83,91,87,92,82,89,3,1,2026-05-28,4.6,0,791,72.36842105263158,77097.1,87.33333333333333,6,125.0,0,1,20,0,20,20,15,10,7,20,20,132,Healthy,12.5,423
ACC-1141,Meridian Health,Enterprise,FinServ,North America,2026-05-04,2026-05-04,2027-05-21,annual,191844.77,279,241,80,91,100,117,122,137,4,0,2026-05-23,4.4,0,28,86.37992831541219,191844.77,107.83333333333331,57,354.0,0,0,25,0,20,20,15,7,10,20,20,137,Healthy,10.0,424
